spiritCode,name_en,name_zh,brand_en,brand_zh,brandKey,hotelStatus,propertyType,gpCategory,city_en,city_zh,province_en,province_zh,address1_en,address1_zh,zipcode,latitude,longitude,phone,propertySiteURL_en,propertySiteURL_zh,bookableDate,openDate,checkinTime,checkoutTime,nonSmoking
zuhzj,Hyatt Place Zhuhai Jinshi,珠海金石凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Zhuhai,珠海,,,988 Qianhe North Road,前河北路 988 号,519000,22.235096,113.508023,+86 756 865 1234,https://www.hyatt.com/hyatt-place/en-US/zuhzj-hyatt-place-zhuhai-jinshi,https://www.hyatt.com/hyatt-place/zh-CN/zuhzj-hyatt-place-zhuhai-jinshi,2017-12-18,2017-12-18,02:00 PM,12:00 PM,true
szxzs,Hyatt Place Shenzhen Dongmen,深圳东门凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Shenzhen,深圳,,,"3018 Jianshe Road, Luo Hu District",罗湖区建设路 3018 号,518001,22.544502,114.115803,+86 755 6188 1234,https://www.hyatt.com/hyatt-place/en-US/szxzs-hyatt-place-shenzhen-dongmen,https://www.hyatt.com/hyatt-place/zh-CN/szxzs-hyatt-place-shenzhen-dongmen,,2014-05-27,03:00 PM,12:00 PM,true
ctuxc,Hyatt House Chengdu Pebble Walk,成都象南里凯悦嘉寓酒店,Hyatt House,凯悦嘉寓酒店,HOUSE,FULLY_BOOKABLE,HYATT,1,Chengdu,成都,,,"No.669, Wanxiang South Road, High-Tech District",高新区万象南路 669 号,610094,30.586296,104.048762,+86 28 8678 1234,https://www.hyatt.com/hyatt-house/en-US/ctuxc-hyatt-house-chengdu-pebble-walk,https://www.hyatt.com/hyatt-house/zh-CN/ctuxc-hyatt-house-chengdu-pebble-walk,,2018-10-30,03:00 PM,12:00 PM,true
shaxn,Hyatt House Shanghai New Hongqiao,上海新虹桥凯悦嘉寓酒店,Hyatt House,凯悦嘉寓酒店,HOUSE,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"2799 Huqingping Highway, Qingpu District",青浦区沪青平公路 2799 弄,201703,31.152414,121.231888,+86 21 5978 1234,https://www.hyatt.com/hyatt-house/en-US/shaxn-hyatt-house-shanghai-new-hongqiao,https://www.hyatt.com/hyatt-house/zh-CN/shaxn-hyatt-house-shanghai-new-hongqiao,2018-01-15,2017-12-31,03:00 PM,12:00 PM,true
shaxh,Hyatt House Shanghai Hongqiao CBD,上海虹桥商务区凯悦嘉寓酒店,Hyatt House,凯悦嘉寓酒店,HOUSE,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"9 Shenhong Road, Minhang District,",闵行区申虹路9号,201106,31.190363,121.31678,+86 21 3329 5599,https://www.hyatt.com/hyatt-house/en-US/shaxh-hyatt-house-shanghai-hongqiao-cbd,https://www.hyatt.com/hyatt-house/zh-CN/shaxh-hyatt-house-shanghai-hongqiao-cbd,2017-11-15,2017-11-15,03:00 PM,12:00 PM,true
incxd,Hyatt House Yinchuan Yuecaicheng,银川阅彩城凯悦嘉寓酒店,Hyatt House,凯悦嘉寓酒店,HOUSE,FULLY_BOOKABLE,HYATT,1,Yinchuan,银川,,,Zhengyuan North street 289,正源北街 289 号,,38.520524,106.262677,+86 951 398 1234,https://www.hyatt.com/hyatt-house/en-US/incxd-hyatt-house-yinchuan-yuecaicheng,https://www.hyatt.com/hyatt-house/zh-CN/incxd-hyatt-house-yinchuan-yuecaicheng,2017-04-28,2017-04-28,03:00 PM,12:00 PM,false
szxxa,Hyatt House Shenzhen Airport,深圳机场凯悦嘉寓酒店,Hyatt House,凯悦嘉寓酒店,HOUSE,FULLY_BOOKABLE,HYATT,1,Shenzhen,深圳,,,"3 / F, Gate 14, Terminal 3, Shenzhen Bao'an International Airport",深圳宝安国际机场 3 号航站楼 14 号门 3 楼,518128,22.640268,113.809577,+86 755 2345 1238,https://www.hyatt.com/hyatt-house/en-US/szxxa-hyatt-house-shenzhen-airport,https://www.hyatt.com/hyatt-house/zh-CN/szxxa-hyatt-house-shenzhen-airport,,2016-04-08,02:00 PM,12:00 PM,false
rizjd,Kapok Rizhao,日照木棉花酒店,JdV by Hyatt,凯悦尚选,JDV,FULLY_BOOKABLE,HYATT,1,Rizhao,日照,,,"No.172 YanTai Road, Donggang District, Shandong Province",山东省东港区烟台路 172 号,276800,35.420572,119.532599,+86 633 836 1234,https://www.hyatt.com/jdv-by-hyatt/en-US/rizjd-kapok-rizhao,https://www.hyatt.com/jdv-by-hyatt/zh-CN/rizjd-kapok-rizhao,2025-07-01,2025-07-01,03:00 PM,12:00 PM,true
pekal,BEI Zhaolong Hotel,首北兆龙饭店,JdV by Hyatt,凯悦尚选,JDV,FULLY_BOOKABLE,HYATT,1,Beijing,北京,,,No. 2 Gong Ti North Road,工体北路 2 号,100027,39.933213,116.460555,+86 10 8541 0000,https://www.hyatt.com/jdv-by-hyatt/en-US/pekal-jdv-bei-zhaolong-hotel,https://www.hyatt.com/jdv-by-hyatt/zh-CN/pekal-jdv-bei-zhaolong-hotel,2019-10-01,2019-11-01,02:00 PM,12:00 PM,true
szxjd,Kapok Shenzhen Luohu,深圳罗湖木棉花酒店,JdV by Hyatt,凯悦尚选,JDV,FULLY_BOOKABLE,HYATT,1,Shenzhen,深圳,,,"No.1001, Bao'an South Road, Luohu District, Guangdong province",广东省罗湖区宝安南路1001号,518001,22.536524,114.109376,+86 755 2585 6999,https://www.hyatt.com/jdv-by-hyatt/en-US/szxjd-kapok-shenzhen-luohu,https://www.hyatt.com/jdv-by-hyatt/zh-CN/szxjd-kapok-shenzhen-luohu,2025-04-15,2025-04-15,02:00 PM,12:00 PM,true
etijd,The Perennial Tianjin,天津鹏邸酒店,JdV by Hyatt,凯悦尚选,JDV,FULLY_BOOKABLE,HYATT,1,Tianjin,天津,,,"No.18 Liujing Road, Xiqing District",西青区柳静路 18 号,300380,39.0614,117.0629,+86 22 2793 9999,https://www.hyatt.com/jdv-by-hyatt/en-US/etijd-the-perennial-tianjin,https://www.hyatt.com/jdv-by-hyatt/zh-CN/etijd-the-perennial-tianjin,2024-10-25,2024-10-25,03:00 PM,12:00 PM,true
hghjd,DC Hotel Hangzhou CBD,杭州钱江新城黄龙璀怡酒店,JdV by Hyatt,凯悦尚选,JDV,FULLY_BOOKABLE,HYATT,2,Hangzhou,杭州,,,"20 Qianchao Road, Shangcheng District",钱江新城区钱潮路20号,310016,30.256413,120.220078,+86 571 7818 8000,https://www.hyatt.com/jdv-by-hyatt/en-US/hghjd-dc-hotel-hangzhou-cbd,https://www.hyatt.com/jdv-by-hyatt/zh-CN/hghjd-dc-hotel-hangzhou-cbd,2026-05-08,2026-05-08,02:00 PM,12:00 PM,true
ctdub,Mumian Chengdu Dong'an Lake Resort,成都东安湖木棉花酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,1,Chengdu,成都,,,"No.1 North Lakeshore Road, Long Quan Yi District, Sichuan Province",四川省龙泉驿区湖岸北路1 号,610100,30.593399,104.244574,+86 028 8288 1234,https://www.hyatt.com/unbound-collection/en-US/ctdub-mumian-chengdu-dongan-lake,https://www.hyatt.com/unbound-collection/zh-CN/ctdub-mumian-chengdu-dongan-lake,2025-05-13,2025-05-13,03:00 PM,12:00 PM,true
ctmub,Mumian Chengdu,成都木棉花酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Chengdu,成都,,,"No.38 Shuangcheng Road, Chenghua District, Sichuan Province",四川省成华区万年场街道双成⼆路38号,610000,30.648763,104.116427,+86 028 8298 1234,https://www.hyatt.com/unbound-collection/en-US/ctmub-mumian-chengdu,https://www.hyatt.com/unbound-collection/zh-CN/ctmub-mumian-chengdu,2025-05-13,2025-05-13,02:00 PM,12:00 PM,true
hrbub,AOLUGUYA,敖麓谷雅,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,1,Harbin,哈尔滨,,,"No.800, Chuangxin 3 Road, Songbei District, Heilongjiang Province",黑龙江省松北区创新三路 800 号,150023,45.797913,126.50532,+86 451 8880 0808,https://www.hyatt.com/unbound-collection/en-US/hrbub-aoluguya,https://www.hyatt.com/unbound-collection/zh-CN/hrbub-aoluguya,2025-04-25,2025-04-25,02:00 PM,12:00 PM,true
pekub,Commune By The Great Wall,长城脚下的公社,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Beijing,北京,,,"Shifosi Village, Badaling Town, Shuiguan Great Wall Exit of G6 Highway, Yanqing District,","中国北京市延庆区G6高速水关长城出口，八达岭镇石佛寺村,",102102,40.3467,116.0616,+86 10 81181888,https://www.hyatt.com/unbound-collection/en-US/pekub-commune-by-the-great-wall,https://www.hyatt.com/unbound-collection/zh-CN/pekub-commune-by-the-great-wall,2021-04-17,2021-04-17,03:00 PM,12:00 PM,true
ckgub,The Lixury Hotel,重庆丽思瑞酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Chongqing,重庆,,,"World Financial Center, 188 Minzu Road, Yuzhong District",渝中区解放碑民族路 188 号环球金融中心,400010,29.559045,106.577731,+86 23 6350 9999,https://www.hyatt.com/unbound-collection/en-US/ckgub-the-lixury-hotel,https://www.hyatt.com/unbound-collection/zh-CN/ckgub-the-lixury-hotel,2019-12-28,2019-12-28,03:00 PM,12:00 PM,true
ctuub,The Langbo Chengdu,成都瑯珀酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Chengdu,成都,,,"Tower 2, WIFC, 258 East Street, Xiadong Street Section, Jinjiang",锦江区下东大街 258 号 WIFC 2 栋,610011,30.647795,104.092636,+86 28 6329 7777,https://www.hyatt.com/unbound-collection/en-US/ctuub-the-langbo-chengdu,https://www.hyatt.com/unbound-collection/zh-CN/ctuub-the-langbo-chengdu,2021-02-03,2021-02-01,03:00 PM,12:00 PM,true
wuxub,Yada Xishan Hotel Yixing,宜兴雅达溪山酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,3,Yixing,宜兴,,,"99 Dongda Road, Hufu Town, Wuxi, Jiangsu Province",江苏省湖父镇洞达路 99 号,214223,31.249023,119.807496,+86 510 8788 1234,https://www.hyatt.com/unbound-collection/en-US/wuxub-yada-xishan-hotel-yixing,https://www.hyatt.com/unbound-collection/zh-CN/wuxub-yada-xishan-hotel-yixing,2024-04-26,2024-04-26,03:00 PM,12:00 PM,true
nkgub,Grand WUJI Hotel,丰盛五季酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,1,Nanjing,南京,,,No. 119 Software Avenue,软件大道119号,210012,31.9776,118.7624,+86 25 6961 9999,https://www.hyatt.com/unbound-collection/en-US/nkgub-grand-wuji-hotel,https://www.hyatt.com/unbound-collection/zh-CN/nkgub-grand-wuji-hotel,2020-09-29,2020-09-29,02:00 PM,12:00 PM,true
tczub,The Lost Stone Villas & Spa,石头纪温泉度假酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,7,Baoshan,保山市腾冲,,,"Yunfeng Mountain Scenic Area, Diantan Town",保山市腾冲滇滩镇云峰山景区内,679104,25.363955,98.427834,+86 875 5898 888,https://www.hyatt.com/unbound-collection/en-US/tczub-the-lost-stone-villas-and-spa,https://www.hyatt.com/unbound-collection/zh-CN/tczub-the-lost-stone-villas-and-spa,2020-04-30,2019-07-01,03:00 PM,12:00 PM,true
saxub,Mumian Shaoxing,绍兴木棉花酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Shaoxing,绍兴,,,"No. 28, South Mazhen Road, Beihai Street, Yuecheng District, Zhejiang Province","No. 28, South Mazhen Road, Beihai Street, Yuecheng District, Zhejiang Province",312099,29.9998,120.5654,+86 575 8868 1234,https://www.hyatt.com/unbound-collection/en-US/saxub-mumian-shaoxing,https://www.hyatt.com/unbound-collection/zh-CN/saxub-mumian-shaoxing,2025-06-10,2025-06-10,03:00 PM,12:00 PM,true
pkxub,Mumian Beijing Daxing International Airport,北京大兴国际机场木棉花酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,1,Beijing,北京,,,"No. 2 Yuanjing Road, Beijing Daxing International Airport, Daxing District",大兴区苑景路2号北京大兴国际机场,102600,39.5102,116.4108,+86 010 8169 1234,https://www.hyatt.com/unbound-collection/en-US/pkxub-mumian-beijing-daxing-international-airport,https://www.hyatt.com/unbound-collection/zh-CN/pkxub-mumian-beijing-daxing-international-airport,2025-03-18,2025-03-18,02:00 PM,12:00 PM,true
shaum,Mumian Shanghai Expo,上海世博木棉花酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Shanghai,上海,,,"No. 861 Bocheng Road, Pudong District",浦东区博成路 861 号,201201,31.184652,121.490103,+86 021 2898 1234,https://www.hyatt.com/unbound-collection/en-US/shaum-mumian-shanghai-expo,https://www.hyatt.com/unbound-collection/zh-CN/shaum-mumian-shanghai-expo,2025-07-15,2025-07-15,03:00 PM,12:00 PM,true
hanub,Mumian Hangzhou,杭州木棉花酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Hangzhou,杭州,,,"Building 2, The Century City, Yingfeng Street, Xiaoshan District, Zhejiang Province",浙江省杭州市萧山区盈丰街道亚奥城西区2幢,311200,30.255523,120.246895,+86 571 2268 1234,https://www.hyatt.com/unbound-collection/en-US/hanub-mumian-hangzhou,https://www.hyatt.com/unbound-collection/zh-CN/hanub-mumian-hangzhou,2025-06-10,2025-06-10,02:00 PM,12:00 PM,true
ljggh,Jinmao Purelax Lijiang,丽江金茂隐逸酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,2,Lijiang,丽江,,,"No. 8 Xiangjiang Road, Gucheng District",古城区香江路 8 号,674100,26.912264,100.220804,+86 888 531 1234,https://www.hyatt.com/unbound-collection/en-US/ljggh-jinmao-purelax-lijiang,https://www.hyatt.com/unbound-collection/zh-CN/ljggh-jinmao-purelax-lijiang,,2014-12-01,03:00 PM,12:00 PM,true
jdzub,Taoxichuan Hotel,陶溪川酒店,The Unbound Collection by Hyatt,凯悦臻选,UNBOUND,FULLY_BOOKABLE,HYATT,3,Jingdezhen,景德镇,,,"Phase II Taoxichuan, Intersection of Zhushan Avenue and Taoxichuan South Road, Zhushan District",珠山区珠山大道与陶溪川南路交叉路口陶溪川二期,333000,29.297901,117.238877,+86 798 873 8888,https://www.hyatt.com/unbound-collection/en-US/jdzub-taoxichuan-hotel,https://www.hyatt.com/unbound-collection/zh-CN/jdzub-taoxichuan-hotel,2021-10-01,,03:00 PM,12:00 PM,true
