spiritCode,name_en,name_zh,brand_en,brand_zh,brandKey,hotelStatus,propertyType,gpCategory,city_en,city_zh,province_en,province_zh,address1_en,address1_zh,zipcode,latitude,longitude,phone,propertySiteURL_en,propertySiteURL_zh,bookableDate,openDate,checkinTime,checkoutTime,nonSmoking
IHG-XNTQC,Holiday Inn Xingtai Quancheng,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Xingtai,,Hebei,,"The Spring City Auditorium, No.3 Financial Centre, Xingtai, Hebei, 054001, Mainland China",,054001,37.106598,114.53558,,https://www.ihg.com/holidayinn/hotels/us/en/xingtai/xntqc/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/xingtai/xntqc/hoteldetail,,,,,
IHG-XNNRW,Holiday Inn Express Xining Railway Station,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Xining,,Qinghai,,"No.145, Huzhu West Road, Chengdong District, Xining, Xining, Qinghai, 810006, Mainland China",,810006,36.61144,101.81803,86-971-3866666,https://www.ihg.com/holidayinnexpress/hotels/us/en/xining/xnnrw/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/xining/xnnrw/hoteldetail,,,,,
IHG-XNNQT,Holiday Inn Xining Datong,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Xining,,Qinghai,,"Yuanlin road, Qiaotou town, Datong County, Xining, Qinghai, 810100, Mainland China",,810100,36.94884,101.67996,86-0971-2731111,https://www.ihg.com/holidayinn/hotels/us/en/xining/xnnqt/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/xining/xnnqt/hoteldetail,,,,,
IHG-XNNHT,Holiday Inn Xining Hot-Spring,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Xining,,Qinghai,,"No.31 Linhe Road ,Chengzhong District, Xining, Qinghai, 810000, Mainland China",,810000,36.53245,101.65937,86-971-4127666,https://www.ihg.com/holidayinn/hotels/us/en/xining/xnnht/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/xining/xnnht/hoteldetail,,,,,
IHG-SJWXI,Holiday Inn Express Xinji City Center,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Xinji,,Hebei,,"South of Wanda Square, southwest corner, Xinji, Hebei, 052300, Mainland China",,052300,37.943268,115.217964,,https://www.ihg.com/holidayinnexpress/hotels/us/en/xinji/sjwxi/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/xinji/sjwxi/hoteldetail,,,,,
IHG-CGOXP,Holiday Inn Express Xinxiang Pingyuan New Area,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Xinxiang,,Henan,,"156 Danjiang Road, Pingyuan Demonstration Zone, Xinxiang, Henan, 453519, Mainland China",,453519,35.00102,113.75109,,https://www.ihg.com/holidayinnexpress/hotels/us/en/xinxiang/cgoxp/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/xinxiang/cgoxp/hoteldetail,,,,,
IHG-JHGXB,Crowne Plaza Resort Xishuangbanna Parkview,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Xishuangbanna,,Yunnan,,"No.88 Yingbin Road, Sunac International Tourism Resort, Xishuangbanna, Yunnan, 666100, Mainland China",,666100,22.0237,100.76491,86-691-8996000,https://www.ihg.com/crowneplaza/hotels/us/en/jinghong/jhgxb/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/jinghong/jhgxb/hoteldetail,,,,,
IHG-JHGXA,InterContinental Xishuangbanna Resort,,InterContinental,洲际酒店及度假村,ihg-intercontinental,FULLY_BOOKABLE,Hotel,Hotel,Xishuangbanna,,Yunnan,,"No.8 Jingpahang Road, Mannongfeng District,, Xishuangbanna, Yunnan, 666100, Mainland China",,666100,21.97689,100.82776,86-691-2728888x6688,https://www.ihg.com/intercontinental/hotels/us/en/jing-hong/jhgxa/hoteldetail,https://www.ihg.com/intercontinental/hotels/cn/zh/jing-hong/jhgxa/hoteldetail,,,,,
IHG-LNJBG,voco Xishuangbanna Botanical Garden,,voco,voco 酒店,ihg-voco,FULLY_BOOKABLE,Hotel,Hotel,Xishuangbanna,,Yunnan,,"NO.1 Penghuang Road, Menglun Town, Mengla County, Xishuangbanna, Yunnan, Mainland China",,,21.933926,101.2448,,https://www.ihg.com/voco/hotels/us/en/xishuangbanna/lnjbg/hoteldetail,https://www.ihg.com/voco/hotels/cn/zh/xishuangbanna/lnjbg/hoteldetail,,,,,
IHG-JHGGZ,voco Xishuangbanna Gaozhuang,,voco,voco 酒店,ihg-voco,FULLY_BOOKABLE,Hotel,Hotel,Xishuangbanna,,Yunnan,,"15 Building Jinghan Stockade, Xishuangbanna, Yunnan, 666100, Mainland China",,666100,22.009235,100.81792,86-691-2212808,https://www.ihg.com/voco/hotels/us/en/xishuangbanna/jhggz/hoteldetail,https://www.ihg.com/voco/hotels/cn/zh/xishuangbanna/jhggz/hoteldetail,,,,,
IHG-XUZCP,Crowne Plaza Xuzhou Dalong Lake,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Xuzhou,,Jiangsu,,"No. 58 Pengzu Avenue, Xuzhou, Jiangsu, 221018, Mainland China",,221018,34.20849,117.26338,86-516-83289999x6266,https://www.ihg.com/crowneplaza/hotels/us/en/xuzhou/xuzcp/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/xuzhou/xuzcp/hoteldetail,,,,,
IHG-XUZXY,Holiday Inn Xuzhou Yunquan,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Xuzhou,,Jiangsu,,"No. 29 Jinshan Road, Quanshan District, Xuzhou, Jiangsu, 221000, Mainland China",,221000,34.224285,117.16947,86-0516-87789999,https://www.ihg.com/holidayinn/hotels/us/en/xuzhou/xuzxy/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/xuzhou/xuzxy/hoteldetail,,,,,
IHG-KWLYS,Crowne Plaza Ya'an,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Ya'an,,Sichuan,,"No.9, South Ring Road, Yucheng District, Ya'an, Sichuan, 625000, Mainland China",,625000,29.997452,103.03402,86-0835-2888888,https://www.ihg.com/crowneplaza/hotels/us/en/yaan/kwlys/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/yaan/kwlys/hoteldetail,,,,,
IHG-YAANE,Holiday Inn Express Ya'an City Center,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Ya'an,,Sichuan,,"No. 38 Wenhua Road, Yucheng District, Ya'an, Sichuan, 625000, Mainland China",,625000,29.985786,103.0011,86-0835-2626666x6802,https://www.ihg.com/holidayinnexpress/hotels/us/en/yaan/yaane/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yaan/yaane/hoteldetail,,,,,
IHG-CTUMT,Holiday Inn Resort Mengding Mountain,,Holiday Inn Resort,假日度假酒店,ihg-holiday-inn-resort,FULLY_BOOKABLE,Hotel,Hotel,Ya'an,,Sichuan,,"Visitor Center, Mengding Mountain Scenic Zone, Ya'an, Sichuan, 625100, Mainland China",,625100,30.072767,103.04624,86-835-3538888,https://www.ihg.com/holidayinnresorts/hotels/us/en/yaan/ctumt/hoteldetail,https://www.ihg.com/holidayinnresorts/hotels/cn/zh/yaan/ctumt/hoteldetail,,,,,
IHG-NBSCH,Holiday Inn Express Changbaishan Beauty Pine,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yanbian,,Jilin,,"No. 5 Baihe Road, Yanbian, Jilin, 133613, Mainland China",,133613,42.442818,128.11726,86-433-5989999,https://www.ihg.com/holidayinnexpress/hotels/us/en/yanbian/nbsch/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yanbian/nbsch/hoteldetail,,,,,
IHG-YNZJH,Holiday Inn Jianhu,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Yancheng,,Jiangsu,,"No.102 Huzhong North Road, Jianhu County, Yancheng, Jiangsu, 224700, Mainland China",,224700,33.483997,119.79739,86-0515-86239999,https://www.ihg.com/holidayinn/hotels/us/en/yancheng/ynzjh/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/yancheng/ynzjh/hoteldetail,,,,,
IHG-CANHL,Crowne Plaza Hailing Island,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Yangjiang,,Guangdong,,"Ten-Miles Silver Beach, Hailing Island, Yangjiang, Guangdong, 529500, Mainland China",,529500,21.579775,111.882095,86-662-3868888x0,https://www.ihg.com/crowneplaza/hotels/us/en/yangjiang/canhl/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/yangjiang/canhl/hoteldetail,,,,,
IHG-YGICC,Holiday Inn Express Yangjiang City Center,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yangjiang,,Guangdong,,"No. 88, Dongfeng Third Road, Jiangcheng District, Yangjiang, Guangdong, 529500, Mainland China",,529500,21.864489,111.99587,86-662-3395888x8001,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangjiang/ygicc/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yangjiang/ygicc/hoteldetail,,,,,
IHG-CANYC,HUALUXE Yangjiang City Center,,HUALUXE,华邑酒店及度假村,ihg-hualuxe,FULLY_BOOKABLE,Hotel,Hotel,Yangjiang,,Guangdong,,"No. 8 Huanhu Road, Jiangcheng District, Yangjiang, Guangdong, 529500, Mainland China",,529500,21.852022,111.985466,86-662-8333333,https://www.ihg.com/hotels/us/en/yangjiang/canyc/hoteldetail,https://www.ihg.com/hotels/cn/zh/yangjiang/canyc/hoteldetail,,,,,
IHG-SJWYA,Holiday Inn Express Yangquan City Center,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yangquan,,Shanxi,,"No. 1 Dalian Street, Yangquan, Shanxi, 045099, Mainland China",,045099,37.866188,113.60063,86-353-2052777x6666,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangquan/sjwya/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yangquan/sjwya/hoteldetail,,,,,
IHG-NKGCP,Crowne Plaza Yangzhou,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Yangzhou,,Jiangsu,,"No.3 East Wenchang Road, Guangling District, Yangzhou, Jiangsu, 225006, Mainland China",,225006,32.394264,119.48526,86-514-87200000x6303,https://www.ihg.com/crowneplaza/hotels/us/en/yangzhou/nkgcp/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/yangzhou/nkgcp/hoteldetail,,,,,
IHG-NKGYC,Holiday Inn Express Yangzhou City Center,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yangzhou,,Jiangsu,,"No. 75 Wenhe North Road, Yangzhou, Jiangsu, 225001, Mainland China",,225001,32.39987,119.43463,86-514-87979788,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangzhou/nkgyc/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yangzhou/nkgyc/hoteldetail,,,,,
IHG-YTYGC,Holiday Inn Express Yangzhou Grand Canal Theatre,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yangzhou,,Jiangsu,,"No.108 Guozhan Road, Xinsheng Street, Yangzhou, Jiangsu, 225125, Mainland China",,225125,32.393078,119.375465,86-514-87611555,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangzhou/ytygc/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yangzhou/ytygc/hoteldetail,,,,,
IHG-YNTSV,Crowne Plaza Yantai Sea View,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Yantai,,Shandong,,"299 Gangcheng East Street, Laishan District, Yantai, Shandong, 264003, Mainland China",,264003,37.46168,121.47367,86-535-6899999x6001,https://www.ihg.com/crowneplaza/hotels/us/en/yantai/yntsv/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/yantai/yntsv/hoteldetail,,,,,
IHG-YNTEV,EVEN Hotel Yantai Golden Coast,,EVEN Hotel,逸衡酒店,ihg-even-hotel,FULLY_BOOKABLE,Hotel,Hotel,Yantai,,Shandong,,"No.2 Jinshahui Plaza, No.26 Haibin Road, Yantai, Shandong, 264006, Mainland China",,264006,37.57413,121.27475,86-0535-6373333,https://www.ihg.com/evenhotels/hotels/us/en/yantai/yntev/hoteldetail,https://www.ihg.com/evenhotels/hotels/cn/zh/yantai/yntev/hoteldetail,,,,,
IHG-YNTAI,Holiday Inn Express Yantai YEDA,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yantai,,Shandong,,"Block 1, Wanhang Plaza, Yantai, Shandong, 264006, Mainland China",,264006,37.546078,121.2563,86-535-3385222,https://www.ihg.com/holidayinnexpress/hotels/us/en/yantai/yntai/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yantai/yntai/hoteldetail,,,,,
IHG-YNTGC,Hotel Indigo Yantai Golden Coast,,Hotel Indigo,英迪格酒店,ihg-hotel-indigo,FULLY_BOOKABLE,Hotel,Hotel,Yantai,,Shandong,,"Yantai Development Zone,Haibin Road, Yantai, Shandong, 264006, Mainland China",,264006,37.574024,121.27347,86-535-6373333,https://www.ihg.com/hotelindigo/hotels/us/en/yantai/yntgc/hoteldetail,https://www.ihg.com/hotelindigo/hotels/cn/zh/yantai/yntgc/hoteldetail,,,,,
IHG-YBPCP,Crowne Plaza Yibin,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Yibin,,Sichuan,,"No. 10 Mu Lin Road, Xu Zhou Area, Yibin, Sichuan, 644002, Mainland China",,644002,28.74109,104.62486,86-831-8180000x1006,https://www.ihg.com/crowneplaza/hotels/us/en/yibin/ybpcp/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/yibin/ybpcp/hoteldetail,,,,,
IHG-YBPYB,Holiday Inn Express Yibin,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yibin,,Sichuan,,"No.1 Huangjueping Road, Yibin, Sichuan, 644000, Mainland China",,644000,28.773243,104.65141,86-831-6660999,https://www.ihg.com/holidayinnexpress/hotels/us/en/yibin/ybpyb/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yibin/ybpyb/hoteldetail,,,,,
IHG-YBPSN,Holiday Inn Express Yibin Xuzhou,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yibin,,Sichuan,,"No. 4, Waijiang Road, Zhaochang Sub-district, Yibin, Sichuan, 644609, Mainland China",,644609,28.747768,104.62309,86-831-8183333,https://www.ihg.com/holidayinnexpress/hotels/us/en/yibin/ybpsn/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yibin/ybpsn/hoteldetail,,,,,
IHG-YBPYS,HUALUXE Yibin,,HUALUXE,华邑酒店及度假村,ihg-hualuxe,FULLY_BOOKABLE,Hotel,Hotel,Yibin,,Sichuan,,"Building 2, Section 1, Huangjue Ping Road, Yibin, Sichuan, 644000, Mainland China",,644000,28.773241,104.65141,86-831-6660999,https://www.ihg.com/hotels/us/en/yibin/ybpys/hoteldetail,https://www.ihg.com/hotels/cn/zh/yibin/ybpys/hoteldetail,,,,,
IHG-YIHRY,Crowne Plaza Yichang,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Yichang,,Hubei,,"Special No.169 Yanjiang Avenue, Wujiagang District, Yichang, Hubei, 443000, Mainland China",,443000,30.679403,111.30888,86-717-6588888x6805,https://www.ihg.com/crowneplaza/hotels/us/en/yichang/yihry/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/yichang/yihry/hoteldetail,,,,,
IHG-YIHRS,Holiday Inn Express Yichang Riverside,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yichang,,Hubei,,"No. 210,Yanjiang Avenue Tianyu waterfront, Yichang, Yichang, Hubei, 443000, Mainland China",,443000,30.646263,111.34439,86-717-6222666x8866,https://www.ihg.com/holidayinnexpress/hotels/us/en/yichang/yihrs/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yichang/yihrs/hoteldetail,,,,,
IHG-YICMY,Holiday Inn Resort Yichun Mingyue Mountain,,Holiday Inn Resort,假日度假酒店,ihg-holiday-inn-resort,FULLY_BOOKABLE,Hotel,Hotel,Yichun,,Jiangxi,,"No. 23 Quandu Road North, Wentang County, Yichun, Jiangxi, 336007, Mainland China",,336007,27.697182,114.29013,86-0795-8688888x8999,https://www.ihg.com/holidayinnresorts/hotels/us/en/yichun/yicmy/hoteldetail,https://www.ihg.com/holidayinnresorts/hotels/cn/zh/yichun/yicmy/hoteldetail,,,,,
IHG-INCYH,EVEN Hotel Yinchuan Yuehai,,EVEN Hotel,逸衡酒店,ihg-even-hotel,FULLY_BOOKABLE,Hotel,Hotel,Yinchuan,,Ningxia,,"Intersection of Yinjiaqu North Street and Yueyuan Road, Yinchuan, Ningxia, 750000, Mainland China",,750000,38.503113,106.245445,86-0951-3809999x7703,https://www.ihg.com/evenhotels/hotels/us/en/yinchuan/incyh/hoteldetail,https://www.ihg.com/evenhotels/hotels/cn/zh/yinchuan/incyh/hoteldetail,,,,,
IHG-INCYD,Holiday Inn Express Yinchuan Downtown,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yinchuan,,Ningxia,,"No.17, Xing Fu Feng Jing, Qingshui Wan,, Yinchuan, Ningxia, 750011, Mainland China",,750011,38.500053,106.20905,86-951-5675666,https://www.ihg.com/holidayinnexpress/hotels/us/en/yinchuan/incyd/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yinchuan/incyd/hoteldetail,,,,,
IHG-INCBP,Holiday Inn Express Yinchuan Lanxi Valley Plaza,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yinchuan,,Ningxia,,"No.1 Lanxigu Business Plaza, Yinchuan, Ningxia, 750001, Mainland China",,750001,38.495293,106.312386,86-951-3831999,https://www.ihg.com/holidayinnexpress/hotels/us/en/yinchuan/incbp/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yinchuan/incbp/hoteldetail,,,,,
IHG-INCYY,Holiday Inn Express Yinchuan Yuehai,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yinchuan,,Ningxia,,"1-6F, Yanzhao Building, Yinchuan, Ningxia, 750001, Mainland China",,750001,38.52419,106.23265,86-951-3838999,https://www.ihg.com/holidayinnexpress/hotels/us/en/yinchuan/incyy/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yinchuan/incyy/hoteldetail,,,,,
IHG-JYQOP,Holiday Inn Express Yingkou Onelong Plaza,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yingkou,,Liaoning,,"Onelong Plaza, West Kunlun Street, North Dingtun Road, Yingkou, Liaoning, 115009, Mainland China",,115009,40.272354,122.1328,86-0417-6189888x0,https://www.ihg.com/holidayinnexpress/hotels/us/en/yingkou/jyqop/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yingkou/jyqop/hoteldetail,,,,,
IHG-YINYI,EVEN Hotel Yining,,EVEN Hotel,逸衡酒店,ihg-even-hotel,FULLY_BOOKABLE,Hotel,Hotel,Yining,,Xinjiang,,"No. 997, Binhe Avenue, Yining City, Yining, Xinjiang, 835099, Mainland China",,835099,43.904045,81.28268,86-999-8686666,https://www.ihg.com/evenhotels/hotels/us/en/yining/yinyi/hoteldetail,https://www.ihg.com/evenhotels/hotels/cn/zh/yining/yinyi/hoteldetail,,,,,
IHG-YINNG,InterContinental Yining,,InterContinental,洲际酒店及度假村,ihg-intercontinental,FULLY_BOOKABLE,Hotel,Hotel,Yining,,Xinjiang,,"No. 999, Binhe Avenue, Yining City, Yining, Xinjiang, 835099, Mainland China",,835099,43.903557,81.28168,86-999-8688888,https://www.ihg.com/intercontinental/hotels/us/en/yining/yinng/hoteldetail,https://www.ihg.com/intercontinental/hotels/cn/zh/yining/yinng/hoteldetail,,,,,
IHG-HGHJI,Holiday Inn Yiwu Center,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Yiwu,,Zhejiang,,"No. 128 Chengzhong Middle Road, Choucheng Sub-district, Yiwu, Zhejiang, 322000, Mainland China",,322000,29.302162,120.073235,86-0579-85259999,https://www.ihg.com/holidayinn/hotels/us/en/jinhua/hghji/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/jinhua/hghji/hoteldetail,,,,,
IHG-CZXYI,Holiday Inn Express Yixing,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yixing,,Jiangsu,,"No 1, Yicheng Street, Yixing City, Wuxi City, Yixing, Jiangsu, 214200, Mainland China",,214200,31.33907,119.85441,86-510-80787088x0,https://www.ihg.com/holidayinnexpress/hotels/us/en/yixing/czxyi/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yixing/czxyi/hoteldetail,,,,,
IHG-YYAYP,Holiday Inn Express Yueyang Pingjiang,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yueyang,,Hunan,,"No. 462, the intersection of Baihuatai and Zhongshan RD, Yueyang, Hunan, 410400, Mainland China",,410400,28.683521,113.60778,86-730-6169999,https://www.ihg.com/holidayinnexpress/hotels/us/en/yueyang/yyayp/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yueyang/yyayp/hoteldetail,,,,,
IHG-WNZYU,Holiday Inn Express Yuhuan Wetland Park,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Yuhuan,,Zhejiang,,"No. 135 Binjiang Avenue, Yuhuan, Zhejiang, 317606, Mainland China",,317606,28.241552,121.2599,86-576-80717777,https://www.ihg.com/holidayinnexpress/hotels/us/en/yuhuan/wnzyu/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/yuhuan/wnzyu/hoteldetail,,,,,
IHG-NTGZE,Holiday Inn Express Zhangjiagang East,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiagang,,Jiangsu,,"No. 293 Beijing Road. Tangqiao County, Zhangjiagang, Jiangsu, 215611, Mainland China",,215611,31.820469,120.63603,86-0512-56776888,https://www.ihg.com/holidayinnexpress/hotels/us/en/zhangjiagang/ntgze/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/zhangjiagang/ntgze/hoteldetail,,,,,
IHG-SZVZF,Holiday Inn Express Zhangjiagang Fenghuang,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiagang,,Jiangsu,,"No.7 Wanghu Road, Fenghuang Town, Zhangjiagang, Jiangsu, 215613, Mainland China",,215613,31.768064,120.631165,,https://www.ihg.com/holidayinnexpress/hotels/us/en/suzhou/szvzf/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/suzhou/szvzf/hoteldetail,,,,,
IHG-WUXZT,Holiday Inn Express Zhangjiagang Free Trade Zone,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiagang,,Jiangsu,,"No.59,Zhenshan Road,Jinggang Town, Zhangjiagang, Jiangsu, 215600, Mainland China",,215600,31.926975,120.43813,86-0512-58773888x6001,https://www.ihg.com/holidayinnexpress/hotels/us/en/zhangjiagang/wuxzt/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/zhangjiagang/wuxzt/hoteldetail,,,,,
IHG-DYGRS,Holiday Inn Zhangjiajie Railway Station,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiajie,,Hunan,,"No.1 wenquan Road, Yongding District, Zhangjiajie, Hunan, Mainland China",,,29.148571,110.45664,,https://www.ihg.com/holidayinn/hotels/us/en/zhangjiajie/dygrs/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/zhangjiajie/dygrs/hoteldetail,,,,,
IHG-ZQZDV,Crowne Plaza Chongli Resort,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiakou,,Hebei,,"Cuiyunshan International Resort, Xiwanzi Town, Zhangjiakou, Hebei, 076350, Mainland China",,076350,41.000072,115.30865,86-313-6696906,https://www.ihg.com/crowneplaza/hotels/us/en/zhangjiakou/zqzdv/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/zhangjiakou/zqzdv/hoteldetail,,,,,
IHG-ZQZCH,Holiday Inn Express Chongli,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiakou,,Hebei,,"Cuiyunshan International Resort, Xiwanzi Town, Zhangjiakou, Hebei, 076350, Mainland China",,076350,41.000076,115.30865,,https://www.ihg.com/holidayinnexpress/hotels/us/en/zhangjiakou/zqzch/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/zhangjiakou/zqzch/hoteldetail,,,,,
IHG-ZQZDS,Holiday Inn Express Zhangjiakou Park View,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiakou,,Hebei,,"No. 7th Dong Xing Steet, Qiao Dong District, Zhangjiakou, Hebei, 075001, Mainland China",,075001,40.810253,114.905304,86-313-2288888,https://www.ihg.com/holidayinnexpress/hotels/us/en/zhangjiakou/zqzds/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/zhangjiakou/zqzds/hoteldetail,,,,,
IHG-ZQZDT,Holiday Inn Zhangjiakou Downtown,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Zhangjiakou,,Hebei,,"Building 3, Rongchen Manor (East Zone), Zhangjiakou, Hebei, 075000, Mainland China",,075000,40.7966,114.8946,,https://www.ihg.com/holidayinn/hotels/us/en/zhangjiakou/zqzdt/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/zhangjiakou/zqzdt/hoteldetail,,,,,
