spiritCode,name_en,name_zh,brand_en,brand_zh,brandKey,hotelStatus,propertyType,gpCategory,city_en,city_zh,province_en,province_zh,address1_en,address1_zh,zipcode,latitude,longitude,phone,propertySiteURL_en,propertySiteURL_zh,bookableDate,openDate,checkinTime,checkoutTime,nonSmoking
NKGAR,"Nanjing, Jiangning, Autograph Collection",南京珺懋酒店·傲途格精选,Autograph Collection,傲途格精选酒店,AK,FULLY_BOOKABLE,resort,,Nanjing,南京,Jiangsu,江苏,"7 Linxiu Road-Tangshan Street, Jiangning District",江苏省南京市江宁区汤山街道林绣路 7 号,211131,32.0708052,119.0044611,+86 25 5183 6666,https://www.marriott.com/en-us/hotels/nkgar-nanjing-jiangning-autograph-collection/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgar-nanjing-jiangning-autograph-collection/overview/,,2021-06-28,16:00,12:00,true
NKGAK,"The Sifang Hotel Nanjing, Autograph Collection",南京四方酒店，傲途格精选,Autograph Collection,傲途格精选酒店,AK,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,"No 9 Zhenqi Road, Pukou District",浦口区珍七路 9 号,210031,32.113852076069946,118.64017423753108,+86 25 5860 9999,https://www.marriott.com/en-us/hotels/nkgak-the-sifang-hotel-nanjing-autograph-collection/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgak-the-sifang-hotel-nanjing-autograph-collection/overview/,,2021-04-10,15:00,12:00,true
NKGNJ,Courtyard by Marriott Nanjing Jiangning,南京金轮万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,"1101 Shuanglong Avenue, Jiangning District",江宁区双龙大道 1101 号,211100,31.952262,118.820547,+86 25 5271 5888,https://www.marriott.com/en-us/hotels/nkgnj-courtyard-nanjing-jiangning/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgnj-courtyard-nanjing-jiangning/overview/,,2021-04-22,14:00,12:00,true
NKGGP,"Four Points by Sheraton Nanjing, Gulou District",南京鼓楼区福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,No.8 Zhongyang North Road,中央北路8号,210037,32.093881,118.784893,+86 25 8321 3777,https://www.marriott.com/en-us/hotels/nkggp-four-points-nanjing-gulou-district/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkggp-four-points-nanjing-gulou-district/overview/,,2025-11-25,15:00,12:00,true
NKGSC,Marriott Nanjing South Hotel,南京景枫万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,"No 1519 Shuanglong Avenue, Jiangning District",江宁区双龙大道 1519 号,211100,31.937775,118.82162,+86 25 8610 6888,https://www.marriott.com/en-us/hotels/nkgsc-marriott-nanjing-south-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgsc-marriott-nanjing-south-hotel/overview/,,2018-01-16,14:00,12:00,true
NKGOX,Moxy Nanjing Jiangning,南京江宁 Moxy 酒店,MOXY Hotels,MOXY酒店,OX,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,"No 15 Tianyuan East Road, Jiangning District",江宁区天元东路 15 号,211112,31.9333762,118.8468817,+86 25 5208 1888,https://www.marriott.com/en-us/hotels/nkgox-moxy-nanjing-jiangning/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgox-moxy-nanjing-jiangning/overview/,,2021-12-03,15:00,12:00,true
NKGBR,Renaissance Nanjing Olympic Centre Hotel,南京华泰万丽酒店,Renaissance Hotels,万丽酒店,BR,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,"139 Aoti Street, Jianye District",建邺区奥体大街139号,210019,32.002821,118.724667,+86 25 8338 8888,https://www.marriott.com/en-us/hotels/nkgbr-renaissance-nanjing-olympic-centre-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgbr-renaissance-nanjing-olympic-centre-hotel/overview/,,2016-01-16,14:00,12:00,false
NKGSI,Sheraton Nanjing Kingsley Hotel & Towers,南京金丝利喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,169 Hanzhong Road,汉中路 169 号,210029,32.041985,118.77107,+86 25 8666 8888,https://www.marriott.com/en-us/hotels/nkgsi-sheraton-nanjing-kingsley-hotel-and-towers/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgsi-sheraton-nanjing-kingsley-hotel-and-towers/overview/,,1998-10-01,14:00,12:00,true
NKGRZ,"The Ritz-Carlton, Nanjing",南京丽思卡尔顿酒店,The Ritz-Carlton,丽思卡尔顿酒店,RZ,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,"No 18 Zhongshan Road, Xuanwu District",玄武区中山路 18 号,210018,32.042683,118.78415,+86 25 6978 8888,https://www.marriott.com/en-us/hotels/nkgrz-the-ritz-carlton-nanjing/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgrz-the-ritz-carlton-nanjing/overview/,,2020-06-28,14:00,12:00,true
NKGWN,The Westin Nanjing Resort & Spa,南京威斯汀温泉度假酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,resort,,Nanjing,南京,Jiangsu,江苏,"No 6 Linxiu Road, Tangshan Street, Jiangning  District",江苏省南京市江宁区汤山街道林绣路 6 号,211131,32.0717805,119.0064212,+86 25 8712 6666,https://www.marriott.com/en-us/hotels/nkgwn-the-westin-nanjing-resort-and-spa/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgwn-the-westin-nanjing-resort-and-spa/overview/,,2021-06-28,16:00,12:00,true
NKGWI,The Westin Nanjing Xuanwu Lake,南京金茂威斯汀大酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,hotel,,Nanjing,南京,Jiangsu,江苏,201 Zhong Yang Road,中央路 201 号,,32.071685,118.783094,+86 25 8556 8888,https://www.marriott.com/en-us/hotels/nkgwi-the-westin-nanjing-xuanwu-lake/overview/,https://www.marriott.com.cn/zh-cn/hotels/nkgwi-the-westin-nanjing-xuanwu-lake/overview/,,2011-02-18,15:00,12:00,true
NNGCY,Courtyard by Marriott Nanning Wuxiang,南宁五象万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Nanning,南宁,Guangxi,广西,"8 Longma Street, Yongning District",邕宁区龙马街 8 号,,22.78061,108.46486,+86 771 505 8888,https://www.marriott.com/en-us/hotels/nngcy-courtyard-nanning-wuxiang/overview/,https://www.marriott.com.cn/zh-cn/hotels/nngcy-courtyard-nanning-wuxiang/overview/,,2024-09-23,15:00,12:00,true
NNGFP,"Four Points by Sheraton Nanning, Wuxiang",南宁五象福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Nanning,南宁,Guangxi,广西,"No.6 Feilong Road Zhendan Square, Wuxiang District Liangqing Zone",良庆区五象区飞龙路震旦广场6号,530000,22.76815,108.38583,+86 771 505 9999,https://www.marriott.com/en-us/hotels/nngfp-four-points-nanning-wuxiang/overview/,https://www.marriott.com.cn/zh-cn/hotels/nngfp-four-points-nanning-wuxiang/overview/,,2025-08-04,15:00,12:00,true
NNGLC,"Na Lotus Hotel, a Luxury Collection Hotel, Nanning",南宁龙光那莲豪华精选酒店,The Luxury Collection,豪华精选酒店,LC,FULLY_BOOKABLE,hotel,,Nanning,南宁,Guangxi,广西,"Tower A, Logan Century, 8 Zhongjian Road, Qingxiu District",青秀区中柬路 8 号龙光世纪大厦 A 塔,,22.808491,108.399743,+86 771 255 8888,https://www.marriott.com/en-us/hotels/nnglc-na-lotus-hotel-a-luxury-collection-hotel-nanning/overview/,https://www.marriott.com.cn/zh-cn/hotels/nnglc-na-lotus-hotel-a-luxury-collection-hotel-nanning/overview/,,2019-09-06,15:00,12:00,true
NNGMC,Nanning Marriott Hotel,南宁鑫伟万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Nanning,南宁,Guangxi,广西,"131 Min Zu Boulevard, Qing Xiu District",青秀区民族大道 131 号,530028,22.814,108.38654,+86 771 536 6688,https://www.marriott.com/en-us/hotels/nngmc-nanning-marriott-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/nngmc-nanning-marriott-hotel/overview/,,2009-12-12,15:00,12:00,true
NNGBR,Renaissance Nanning Hotel,南宁万丽酒店,Renaissance Hotels,万丽酒店,BR,FULLY_BOOKABLE,hotel,,Nanning,南宁,Guangxi,广西,"No 9 Songxiang Road, Liang Qing District",良庆区宋厢路 9 号,530201,22.7652053,108.3818996,+86 771 539 8888,https://www.marriott.com/en-us/hotels/nngbr-renaissance-nanning-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/nngbr-renaissance-nanning-hotel/overview/,,2019-11-02,15:00,12:00,true
NTGCY,Courtyard by Marriott Nantong,南通万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Nantong,南通,Jiangsu,江苏,"No 6-6 Shennan Road, Chongchuan District",崇川区深南路6-6号,226001,32.037643,120.835754,+86 513 6669 9999,https://www.marriott.com/en-us/hotels/ntgcy-courtyard-nantong/overview/,https://www.marriott.com.cn/zh-cn/hotels/ntgcy-courtyard-nantong/overview/,,2025-04-02,15:00,12:00,true
NTGFP,"Four Points by Sheraton Nantong, Haimen",南通海门福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Nantong,南通,Jiangsu,江苏,"No.99 Jiefang Road, Haimen District",海门区解放路 99 号,226100,31.89455046871356,121.19865382251407,+86 513 6866 9999,https://www.marriott.com/en-us/hotels/ntgfp-four-points-nantong-haimen/overview/,https://www.marriott.com.cn/zh-cn/hotels/ntgfp-four-points-nantong-haimen/overview/,,2023-09-20,14:00,12:00,true
NTGMD,Le Meridien Nantong,南通艾美酒店,Le Méridien,艾美酒店,MD,FULLY_BOOKABLE,hotel,,Nantong,南通,Jiangsu,江苏,"No 6 Shennan Road, Chongchuan District",崇川区深南路 6 号,226001,32.038207,120.835024,+86 513 6698 8888,https://www.marriott.com/en-us/hotels/ntgmd-le-meridien-nantong/overview/,https://www.marriott.com.cn/zh-cn/hotels/ntgmd-le-meridien-nantong/overview/,,2024-12-02,15:00,12:00,true
NTGMC,Nantong Marriott Hotel,南通万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Nantong,南通,Jiangsu,江苏,"69 Chongzhou Avenue, Economic and Technological Development District",开发区崇州大道 69 号,226000,31.963658,120.932326,+86 513 6681 9999,https://www.marriott.com/en-us/hotels/ntgmc-nantong-marriott-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/ntgmc-nantong-marriott-hotel/overview/,,2022-12-26,14:00,12:00,true
NGBFI,Fairfield by Marriott Ningbo Yinzhou,­­宁波鄞州万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Ningbo,宁波,Zhejiang,浙江,"No. 655 Maocheng Road Mid, Yinzhou District",鄞州区贸城中路 655 号,315100,29.8232334,121.5531899,+86 574 8831 0888,https://www.marriott.com/en-us/hotels/ngbfi-fairfield-ningbo-yinzhou/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbfi-fairfield-ningbo-yinzhou/overview/,,2021-09-26,15:00,12:00,true
NGBMC,Ningbo Marriott Hotel,宁波万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Ningbo,宁波,Zhejiang,浙江,"188 He Yi Road, Hai Shu District",海曙区和义路 188 号,315000,29.8772533,121.5518743,+86 574 8710 8888,https://www.marriott.com/en-us/hotels/ngbmc-ningbo-marriott-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbmc-ningbo-marriott-hotel/overview/,,2008-06-02,14:00,12:00,false
NGBOX,Moxy Ningbo Old Bund,宁波老外滩 Moxy 酒店,MOXY Hotels,MOXY酒店,OX,FULLY_BOOKABLE,hotel,,Ningbo,宁波,Zhejiang,浙江,"195 Waima Road, Jiangbei District",江北区外马路 195 号,315020,29.8773,121.56136,+86 574 8701 8888,https://www.marriott.com/en-us/hotels/ngbox-moxy-ningbo-old-bund/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbox-moxy-ningbo-old-bund/overview/,,2024-07-26,15:00,12:00,true
NGBSI,Sheraton Ningbo Hotel,宁波东港喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Ningbo,宁波,Zhejiang,浙江,50 Caihong Rd (N),彩虹北路 50 号,315040,29.8661079,121.5707149,+86 574 8768 8688,https://www.marriott.com/en-us/hotels/ngbsi-sheraton-ningbo-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbsi-sheraton-ningbo-hotel/overview/,,2006-12-01,15:00,12:00,false
NGBXI,Sheraton Ningbo Xiangshan Resort,宁波象山绿城喜来登度假酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,resort,,Ningbo,宁波,Zhejiang,浙江,"No 88 Yafan Road, Xiangshan",象山亚帆路 88 号,315708,29.450526,121.976889,+86 574 6505 8888,https://www.marriott.com/en-us/hotels/ngbxi-sheraton-ningbo-xiangshan-resort/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbxi-sheraton-ningbo-xiangshan-resort/overview/,,2022-09-08,15:00,12:00,true
NGBYS,Sheraton Ningbo Yinzhou,宁波鄞州喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Ningbo,宁波,Zhejiang,浙江,"No.899, Siming Middle Road, Yinzhou District Tian Tong Bei Lu",鄞州区天童北路四明中路899号,315100,29.82647,121.549632,+86 574 8901 8888,https://www.marriott.com/en-us/hotels/ngbys-sheraton-ningbo-yinzhou/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbys-sheraton-ningbo-yinzhou/overview/,,2025-12-01,14:00,12:00,true
NGBNG,Sheraton Ninghai,宁海喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Ningbo,宁波,Zhejiang,浙江,"No 108 Tianming Middle Road, Taoyuan Street, Ninghai County",宁海县桃源街道天明中路 108 号,,29.33,121.44,+86 574 6551 6666,https://www.marriott.com/en-us/hotels/ngbng-sheraton-ninghai/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbng-sheraton-ninghai/overview/,,2023-02-08,15:00,12:00,true
NGBWI,The Westin Ningbo,宁波威斯汀酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,hotel,,Ningbo,宁波,Zhejiang,浙江,"75 Rixin Street, Haishu District",海曙区日新街 75 号,315000,29.868526,121.556788,+86 574 8910 8888,https://www.marriott.com/en-us/hotels/ngbwi-the-westin-ningbo/overview/,https://www.marriott.com.cn/zh-cn/hotels/ngbwi-the-westin-ningbo/overview/,,2012-01-01,15:00,12:00,false
FOCXY,Courtyard by Marriott Xiapu,霞浦万怡酒店,Courtyard,万怡酒店,CY,OPENING_SOON,hotel,,Ningde,宁德,Fujian,福建,"No.56 Chi'an Avenue,Xiapu,Ningde,Fujian",福建宁德霞浦赤岸大道56号,355100,26.893697,120.02495,+86 593 893 2999,https://www.marriott.com/en-us/hotels/focxy-courtyard-xiapu/overview/,https://www.marriott.com.cn/zh-cn/hotels/focxy-courtyard-xiapu/overview/,,2026-06-21,15:00,12:00,true
FOCNF,Fairfield by Marriott Ningde Xiapu,宁德霞浦万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Ningde,宁德,Fujian,福建,"No.266 Houdun, Xinlong Shengshi . Xinyuecheng, Xiapu County",霞浦县后墩266号欣隆盛世.欣悦城,355100,26.892884,120.035902,+86 593 613 3666,https://www.marriott.com/en-us/hotels/focnf-fairfield-ningde-xiapu/overview/,https://www.marriott.com.cn/zh-cn/hotels/focnf-fairfield-ningde-xiapu/overview/,,2026-03-20,15:00,12:00,false
SHAPC,Courtyard by Marriott Pinghu,平湖万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Pinghu,平湖,Zhejiang,浙江,"No 288 Wenwei Road, Danghu Street",当湖街道文蔚路 288 号,314200,30.6757227,121.0281731,+86 573 8555 8999,https://www.marriott.com/en-us/hotels/shapc-courtyard-pinghu/overview/,https://www.marriott.com.cn/zh-cn/hotels/shapc-courtyard-pinghu/overview/,,2021-09-28,15:00,12:00,true
HGHQS,Sheraton Qiandao Lake Resort,绿城千岛湖喜来登度假酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,resort,,Qiandao Lake,千岛湖,Zhejiang,浙江,"Xin An North Road, Qiandao Lake, Chun An",淳安千岛湖新安北路,311700,29.608797,119.041113,+86 571 6488 8888,https://www.marriott.com/en-us/hotels/hghqs-sheraton-qiandao-lake-resort/overview/,https://www.marriott.com.cn/zh-cn/hotels/hghqs-sheraton-qiandao-lake-resort/overview/,,2010-03-31,15:00,12:00,true
TAOAK,"Flow and Co. Qingdao, Autograph Collection",青岛福楼安可·傲途格精选,Autograph Collection,傲途格精选酒店,AK,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"12 Hailong Road, Laoshan District",崂山区海龙路 12 号,266000,36.082731,120.450499,+86 532 5600 9999,https://www.marriott.com/en-us/hotels/taoak-flow-and-co-qingdao-autograph-collection/overview/,https://www.marriott.com.cn/zh-cn/hotels/taoak-flow-and-co-qingdao-autograph-collection/overview/,,2024-04-30,15:00,12:00,false
TAOEL,Element Qingdao,青岛金茂源宿酒店,Element Hotels,源宿酒店,EL,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"19 Taitong Road, Chengyang District",城阳区泰通路 19 号,266109,36.2661302,120.3103134,+86 532 5595 9999,https://www.marriott.com/en-us/hotels/taoel-element-qingdao/overview/,https://www.marriott.com.cn/zh-cn/hotels/taoel-element-qingdao/overview/,,2024-09-30,15:00,12:00,true
TAOCF,Fairfield by Marriott Qingdao West Coast,青岛西海岸万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No. 18 Longnan Road, Binhai Street Office",滨海街道陇南路18号,266400,35.814212,120.003927,+86 532 8615 6688,https://www.marriott.com/en-us/hotels/taocf-fairfield-qingdao-west-coast/overview/,https://www.marriott.com.cn/zh-cn/hotels/taocf-fairfield-qingdao-west-coast/overview/,,2025-09-30,15:00,12:00,true
TAOFP,"Four Points by Sheraton Qingdao, Chengyang",青岛城阳宝龙福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,No.271 Wenyang Road Chengyang,城阳区文阳路 271 号,266109,36.2949,120.3996,+86 532 6696 8888,https://www.marriott.com/en-us/hotels/taofp-four-points-qingdao-chengyang/overview/,https://www.marriott.com.cn/zh-cn/hotels/taofp-four-points-qingdao-chengyang/overview/,,2011-02-01,14:00,12:00,true
TAOCE,"Four Points by Sheraton Qingdao, Chengyang East",青岛北岸瑞明福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No.566,Zhengyang East Road",正阳东路566号,266109,36.304160117107266,120.44753975474009,+86 532 8115 8888,https://www.marriott.com/en-us/hotels/taoce-four-points-qingdao-chengyang-east/overview/,https://www.marriott.com.cn/zh-cn/hotels/taoce-four-points-qingdao-chengyang-east/overview/,,2025-04-28,15:00,12:00,true
TAOQF,"Four Points by Sheraton Qingdao, West Coast",青岛西海岸隆和福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"3688 Binhai Avenue, Huangdao",黄岛区滨海大道 3688 号,266400,35.875966,120.054148,+86 532 8819 7777,https://www.marriott.com/en-us/hotels/taoqf-four-points-qingdao-west-coast/overview/,https://www.marriott.com.cn/zh-cn/hotels/taoqf-four-points-qingdao-west-coast/overview/,,2012-12-18,15:00,12:00,false
TAOMD,Le Méridien Qingdao,青岛富力艾美酒店,Le Méridien,艾美酒店,MD,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,112 Yanji Road,延吉路 112 号,266034,36.087594,120.378201,+86 532 5556 3888,https://www.marriott.com/en-us/hotels/taomd-le-meridien-qingdao/overview/,https://www.marriott.com.cn/zh-cn/hotels/taomd-le-meridien-qingdao/overview/,,2009-11-27,15:00,12:00,true
TAODM,Le Méridien Qingdao West Coast,青岛西海岸隆和艾美酒店,Le Méridien,艾美酒店,MD,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No 2888 Binhai Avenue, West Coast New District",西海岸新区滨海大道2888号,266400,35.8850023358,120.0668192971,+86 532 8716 9999,https://www.marriott.com/en-us/hotels/taodm-le-meridien-qingdao-west-coast/overview/,https://www.marriott.com.cn/zh-cn/hotels/taodm-le-meridien-qingdao-west-coast/overview/,,2016-07-15,15:00,12:00,false
TAOMC,Qingdao Marriott Hotel Jiaozhou,青岛胶州万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No 88 Shaohai Middle Road, Jiaozhou",胶州少海中路 88 号,266318,36.254383,120.0917,+86 532 8869 6888,https://www.marriott.com/en-us/hotels/taomc-qingdao-marriott-hotel-jiaozhou/overview/,https://www.marriott.com.cn/zh-cn/hotels/taomc-qingdao-marriott-hotel-jiaozhou/overview/,,2024-01-09,15:00,12:00,true
TAOBR,Renaissance Qingdao Hotel,青岛金茂万丽酒店,Renaissance Hotels,万丽酒店,BR,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"20 Taixiang Road, Chengyang District",城阳区泰祥路 20 号,266109,36.267347,120.309585,+86 532 5595 9999,https://www.marriott.com/en-us/hotels/taobr-renaissance-qingdao-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/taobr-renaissance-qingdao-hotel/overview/,,2024-09-30,15:00,12:00,true
TAOQJ,Sheraton Qingdao Jiaozhou Hotel,青岛胶州绿城喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No. 271 Beijing (E) Road, Jiaozhou New District, Jiaozhou",胶州市新城区北京东路 271 号,266300,36.265734,120.033123,+86 532 8228 9999,https://www.marriott.com/en-us/hotels/taoqj-sheraton-qingdao-jiaozhou-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/taoqj-sheraton-qingdao-jiaozhou-hotel/overview/,,2012-07-01,15:00,12:00,false
TAOQS,Sheraton Qingdao Licang Hotel,青岛李沧绿城喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,No. 678 Jinshui Road (Close to Yanchuan Road),金水路 678 号（靠近延川路）,266000,36.177479,120.45114,+86 532 8813 8888,https://www.marriott.com/en-us/hotels/taoqs-sheraton-qingdao-licang-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/taoqs-sheraton-qingdao-licang-hotel/overview/,,2014-04-23,15:00,12:00,true
TNAHU,Sheraton Qingdao West Coast,青岛西海岸喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No.1 Taihangshan Road, Huangdao District",黄岛区太行山路 1 号,266555,35.9443828,120.188812,+86 532 8090 8888,https://www.marriott.com/en-us/hotels/tnahu-sheraton-qingdao-west-coast/overview/,https://www.marriott.com.cn/zh-cn/hotels/tnahu-sheraton-qingdao-west-coast/overview/,,2016-12-16,15:00,12:00,true
TAOXR,The St. Regis Qingdao,青岛瑞吉酒店,St. Regis,瑞吉酒店,XR,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No 48 Hong Kong West Road, Shinan District",市南区香港西路 48 号,266000,36.0565,120.3699,+86 532 8265 9999,https://www.marriott.com/en-us/hotels/taoxr-the-st-regis-qingdao/overview/,https://www.marriott.com.cn/zh-cn/hotels/taoxr-the-st-regis-qingdao/overview/,,2021-07-31,15:00,12:00,true
TAOWI,The Westin Qingdao,青岛威斯汀酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"8 Hong Kong Middle Road, Shinan District",市南区香港中路 8 号,266071,36.0637184,120.3801746,+86 532 8090 0999,https://www.marriott.com/en-us/hotels/taowi-the-westin-qingdao/overview/,https://www.marriott.com.cn/zh-cn/hotels/taowi-the-westin-qingdao/overview/,,2014-03-31,15:00,12:00,false
TAOWQ,The Westin Qingdao West Coast,青岛西海岸威斯汀酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,hotel,,Qingdao,青岛,Shandong,山东,"No.7977 Binhai Road, The West Coast New Area",西海岸新区滨海大道 7977 号,266400,35.822807,120.00955,+86 532 6888 2111,https://www.marriott.com/en-us/hotels/taowq-the-westin-qingdao-west-coast/overview/,https://www.marriott.com.cn/zh-cn/hotels/taowq-the-westin-qingdao-west-coast/overview/,,2019-01-06,15:00,12:00,false
TAOJP,"Four Points by Sheraton Qingdao, Jiaozhou",青岛胶州福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,OPENING_SOON,hotel,,Qingdao Jiaozhou,青岛胶州,Shandong,山东,"No. 55 East Yangzhou Road, Jiaozhou",胶州市扬州东路55号,266300,36.26916,120.016642,,https://www.marriott.com/en-us/hotels/taojp-four-points-qingdao-jiaozhou/overview/,https://www.marriott.com.cn/zh-cn/hotels/taojp-four-points-qingdao-jiaozhou/overview/,,2027-07-26,15:00,12:00,true
TAOSI,Sheraton Qingyuan Lion Lake Resort,清远狮子湖喜来登度假酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,resort,,Qingyuan,清远,Guangdong,广东,"No.1 Lion Lake Road, Henghe Street",横荷街狮子湖大道 1 号,511520,23.630404,113.015937,+86 763 888 8888,https://www.marriott.com/en-us/hotels/taosi-sheraton-qingyuan-lion-lake-resort/overview/,https://www.marriott.com.cn/zh-cn/hotels/taosi-sheraton-qingyuan-lion-lake-resort/overview/,,2012-01-15,15:00,12:00,false
SHPCY,Courtyard by Marriott Qinhuangdao West,秦皇岛和信基业万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Qinhuangdao,秦皇岛,Hebei,河北,"No 36 Qiyunshan Road, Economic and Technological Development Zone",经济技术开发区栖云山路 36 号,066000,39.903998,119.442043,+86 335 539 8888,https://www.marriott.com/en-us/hotels/shpcy-courtyard-qinhuangdao-west/overview/,https://www.marriott.com.cn/zh-cn/hotels/shpcy-courtyard-qinhuangdao-west/overview/,,2020-07-18,14:00,12:00,false
SHPFI,Fairfield by Marriott Qinhuangdao Haigang,秦皇岛海港万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Qinhuangdao,秦皇岛,Hebei,河北,"No 321 Middle Road of Hebei Street, Haigang District",海港区河北大街中段 321 号,066000,39.93051,119.5959,+86 335 582 0333,https://www.marriott.com/en-us/hotels/shpfi-fairfield-qinhuangdao-haigang/overview/,https://www.marriott.com.cn/zh-cn/hotels/shpfi-fairfield-qinhuangdao-haigang/overview/,,2021-02-26,15:00,12:00,false
